fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,cat_payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,birth_distinct_emails_4w,cat_employment_status,credit_risk_score,email_is_free,cat_housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,cat_source,session_length_in_minutes,cat_device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
1,0.6000000000000001,0.6721292172541903,-1,105,50,0.02246269448931497,-1.5111670004821462,AC,1113,3460.476096303943,2905.820010068757,4347.989323426643,0,5,CA,122,0,BA,0,1,-1,0,200.0,0,INTERNET,22.62303338188215,other,0,2,0,6
1,0.4,0.1906041770589652,-1,262,50,1.6821567647925002,-0.7609821494475761,AD,572,8842.204837237623,5340.5992225053915,5060.120489254089,5,1,CC,60,1,BC,0,1,1,0,200.0,0,INTERNET,14.434504122679146,windows,0,1,0,3
1,0.30000000000000004,0.06660803321883747,-1,237,60,0.016959722052949225,-0.9924458489252912,AD,2114,3133.4761887265504,2990.693561807314,3413.734926214933,9,6,CC,252,1,BA,1,1,28,1,1500.0,0,INTERNET,1.7240401469663709,linux,1,1,0,6
1,0.5,0.13080175370885525,-1,35,60,0.02520750748555633,-1.3803357439089472,AB,948,6732.657171585419,5880.109813091024,4921.647083869625,16,3,CC,113,0,BC,1,1,1,0,200.0,1,INTERNET,5.148745686578623,windows,0,2,0,4
1,0.9,0.16407197311106295,-1,276,50,0.032837377626328795,-1.090619107079408,AB,1002,6628.157805886884,4640.517364617297,4981.714070848204,48,2,CC,97,1,BC,1,1,1,1,200.0,0,INTERNET,10.512139496395893,windows,0,1,0,4
1,0.1,0.6798812506818384,-1,228,50,0.006378645174782348,-0.8682245743037317,AC,3493,7486.538595527535,4819.951622456098,4705.910585949622,1,5,CA,235,0,BA,1,0,-1,0,200.0,0,INTERNET,2.7313672863954563,other,1,1,0,3
1,0.9,0.2433477662597717,-1,85,40,0.0116287277514754,-1.1967560691445245,AC,1362,5653.669802122862,3005.314487016122,4365.357119991858,0,11,CA,259,1,BA,1,1,-1,0,1500.0,0,INTERNET,2.1305260204171663,x11,1,1,0,5
1,0.9,0.6481307134043586,-1,63,50,0.015710857062183014,101.48162396438565,AA,1498,1070.854602743898,2050.246058120261,4057.797655500095,4,3,CA,182,0,BE,0,1,31,0,500.0,0,INTERNET,1.7422143121197258,windows,1,1,0,5
1,0.9,0.0903432953714794,-1,148,50,0.017958474200316373,-1.2919227018759558,AC,1579,4871.383693119523,3051.196941027101,4729.649272600779,2,8,CA,274,0,BA,0,1,-1,0,2000.0,0,INTERNET,8.607656808876204,windows,0,1,0,3
1,0.7000000000000001,0.1610693172118295,-1,78,30,0.009972096160471976,-1.0009793118649302,AD,1009,5893.4709922457105,4837.314105276227,5500.427227244968,10,12,CA,27,1,BC,0,1,15,0,200.0,0,INTERNET,2.713553073996061,windows,1,1,0,2
1,0.9,0.6758006211148045,-1,223,50,4.155311086355491,-1.012712280147396,AC,1153,8759.27483470122,6912.7125496625795,4898.760547999224,0,2,CA,272,0,BA,0,1,-1,0,1500.0,0,TELEAPP,2.5974085712651056,other,0,0,0,1
1,0.8,0.21842874760785846,-1,174,50,0.009296323316992507,-0.9699288348096242,AC,1339,9240.79583540692,6471.274082953881,5562.889406847457,0,8,CA,217,1,BA,0,1,-1,0,1000.0,0,INTERNET,5.3115808122018775,windows,0,1,0,2
1,0.9,0.8647767219438326,-1,160,50,0.010663892436542872,15.709213988532536,AA,837,3145.3658014998387,2331.690512151511,3129.406988582149,2,7,CA,155,0,BA,1,0,2,1,200.0,0,INTERNET,2.2531104723499027,other,1,1,0,7
1,0.6000000000000001,0.07435455103458345,-1,121,50,0.0166572953531331,-1.414541075061344,AB,724,5265.238594626301,6151.819803050545,4738.017255894889,12,3,CA,241,1,BA,0,1,30,0,2000.0,0,INTERNET,12.627455831617715,windows,0,1,0,3
1,0.1,0.5655613138299926,356,3,50,0.015058608619403772,-0.8230378925281592,AC,1883,4883.608085805593,5945.73983914718,4953.0824693484365,0,8,CA,224,1,BA,0,1,-1,0,500.0,0,INTERNET,57.17292192901015,windows,0,1,0,3
1,0.8,0.08075460836113396,-1,64,40,0.0036967136538351374,-0.5555391051196104,AB,979,1678.8201645570514,2169.523858172742,3876.551941532388,290,7,CA,163,1,BC,0,1,25,0,500.0,0,INTERNET,11.663838244523408,windows,0,1,0,6
1,0.7000000000000001,0.5647795296502401,-1,189,70,0.015485773449281,-1.153583868411362,AD,1235,6779.934851844545,4667.728088659286,5512.66625842223,2134,1,CC,213,1,BB,1,1,9,0,1500.0,0,INTERNET,6.7567101276874615,linux,0,1,0,1
1,0.9,0.3296012581293558,-1,142,40,0.0010452496653588542,-0.5219072620312212,AD,2596,4681.6812720712705,4902.091091701473,4737.271184863269,651,8,CA,183,0,BC,0,1,1,0,1500.0,0,INTERNET,4.388532921534817,windows,0,1,0,3
1,0.6000000000000001,0.823071282294963,-1,348,60,0.027324014799462257,-0.4447112144194738,AB,993,1250.8462792737982,3969.5028701815218,5934.805604536585,5,21,CA,232,1,BA,0,1,30,0,1500.0,0,INTERNET,3.6425773838409103,windows,0,1,0,0
1,0.4,0.05839476425550901,-1,60,50,0.031393897666661494,-1.4697373961695208,AC,1190,7697.3904962131555,4840.769157063543,5033.893783227073,2,6,CA,72,1,BA,0,1,-1,0,200.0,0,INTERNET,6.119535732229866,windows,0,1,0,3
1,0.9,0.15592138745586914,-1,234,60,0.0357462427502947,-1.88747925357938,AB,1008,1330.5189497062875,2891.1981286221885,3088.0045922352588,15,2,CB,202,1,BA,0,1,28,0,500.0,0,INTERNET,3.1655538605376017,linux,0,1,0,7
1,0.9,0.9912286675813096,-1,47,60,0.025433469005063863,-1.6291174569470734,AC,888,6944.824402443471,5124.72141324614,3982.739232196017,1,2,CA,91,1,BB,1,0,-1,1,200.0,0,INTERNET,5.8408165134871854,windows,0,1,0,4
1,0.9,0.33403702804375396,-1,119,40,0.027963404042557267,-0.7274257912661579,AC,980,1621.5919344953174,2976.6441540759224,4319.910095880437,0,4,CA,281,0,BA,1,1,-1,0,1500.0,0,INTERNET,1.852693972034796,windows,1,1,0,6
1,0.6000000000000001,0.8820140426935209,-1,387,50,0.025149778042736368,-0.2679287448514026,AC,1677,1181.8889108543574,3548.466091419647,4791.241911946844,1,9,CA,257,0,BA,0,1,-1,1,1500.0,0,INTERNET,0.699779337476025,windows,0,1,0,3
1,0.9,0.5988003762324133,-1,144,50,0.02843015389145713,-0.6618087428907966,AC,1862,4679.119640604822,5024.646058747263,5011.094994619483,0,5,CA,209,1,BA,0,1,-1,0,1500.0,0,INTERNET,8.048956852830626,macintosh,0,1,0,3
1,0.6000000000000001,0.8980003205354806,-1,27,20,0.03338289553347081,-1.776765397085499,AB,1086,6240.355990142351,3307.8988454624628,4349.439203354874,14,7,CA,111,0,BC,0,1,28,0,200.0,0,INTERNET,17.90997163407666,other,0,1,0,6
1,0.9,0.5024775831479231,-1,43,60,0.021679807127106543,-0.9754924063979112,AC,1050,5151.368815494663,5230.323555675629,3942.1267209792895,1,2,CB,146,1,BB,1,1,-1,0,200.0,0,INTERNET,5.065384916137035,windows,0,1,0,6
1,0.6000000000000001,0.5131978974713586,-1,56,50,0.01518376710990214,-0.8568670542391655,AC,1635,1702.665429741609,4654.476163753014,5281.556299517138,1,5,CA,300,1,BA,0,1,-1,0,1500.0,0,INTERNET,3.9122386082737246,windows,0,1,0,1
1,0.9,0.17575942971805808,-1,63,30,0.026721153261594268,-0.5400643854171525,AB,1977,2110.1294144816625,2284.3894089452074,5492.397899494154,9,10,CA,206,1,BB,0,1,31,0,500.0,0,INTERNET,6.680261870736147,linux,0,1,0,7
1,0.30000000000000004,0.4964055463430026,-1,58,40,26.51858659679728,-0.8304246442611567,AB,1367,7232.316669274106,5086.66374003813,5549.920419747607,1,7,CA,-25,0,BB,0,1,-1,0,200.0,0,INTERNET,46.215498029483825,windows,0,2,0,2
1,0.9,0.018067537373162204,-1,18,30,1.0013943304480142,-1.1659873519923882,AC,1507,650.9815454641628,6072.112659075328,5670.349311999922,13,12,CC,176,1,BA,1,1,28,0,2000.0,0,INTERNET,42.13899564748769,windows,0,2,0,2
1,0.9,0.8268511773268787,-1,74,50,0.009476510818424204,-1.7765918355891852,AC,3400,4748.627206826769,5137.410496012228,4138.132825352428,61,6,CF,182,1,BB,0,1,-1,0,200.0,0,INTERNET,62.31236224396619,macintosh,1,1,0,5
1,0.1,0.6685370990831264,-1,57,50,0.05710041715436904,-1.5467576858713907,AD,1003,5496.405513030442,5115.64860778343,5299.25213025199,11,5,CC,121,1,BA,0,1,27,0,200.0,0,INTERNET,7.957915275946338,linux,0,1,0,5
1,0.2,0.5430514103290635,-1,61,50,0.0012153460002267314,-1.3388408299113712,AB,1300,1261.0093491654366,2346.982330414663,3041.1593711117134,33,1,CC,198,0,BA,1,0,30,0,500.0,0,INTERNET,4.431674973383919,windows,0,1,0,7
1,0.1,0.03122465259620178,-1,272,60,0.023423340963044458,-1.5546585888835964,AC,4506,1568.7888399835615,6220.166236835146,5801.3362950579,0,1,CA,259,0,BA,0,0,-1,0,1500.0,0,INTERNET,19.927192222157885,windows,0,2,0,6
1,0.4,0.01903023897031165,-1,72,40,0.0303420986694998,-0.6231682027937933,AD,1344,5069.648009933835,5878.938518982634,5127.638050743116,6,16,CA,252,1,BC,0,1,1,0,1500.0,0,INTERNET,3.142685627349655,windows,1,1,0,3
1,0.8,0.1942650042779632,-1,125,50,0.00909171347031009,-0.9640000282214513,AC,523,2156.7242184476854,4550.061905492024,4099.4997051365835,0,7,CA,168,0,BA,1,0,-1,0,1000.0,0,INTERNET,4.594992001765932,linux,1,1,0,5
1,0.9,0.7556902710938549,34,9,50,0.014354289856461146,-0.9366066159950454,AC,451,4160.062304703781,3332.881703533608,3125.263849197835,0,2,CA,204,1,BA,0,1,-1,0,1000.0,0,INTERNET,5.692866836752554,linux,0,1,0,7
1,0.9,0.15630590665710664,-1,70,50,0.010492327174387757,-1.2178353414781429,AC,1272,1518.0415258703213,4479.908371320991,4124.4157667533345,0,5,CA,167,1,BA,0,1,-1,1,200.0,0,TELEAPP,2.31688518699187,other,0,1,0,5
1,0.9,0.6758192003494554,-1,133,30,0.0056555356838701035,-1.2947166071663716,AC,921,3238.636228156332,2803.002389371007,4227.781616401013,0,11,CA,220,1,BA,0,1,-1,1,1000.0,0,INTERNET,1.1616409905656595,windows,0,1,0,6
1,0.9,0.33839255115175443,-1,108,60,0.013270537595138113,0.09329598487735002,AB,1057,2141.1797514673785,6617.814034448943,4389.3944318505,14,6,CA,181,0,BA,0,1,28,0,500.0,0,INTERNET,3.55488123493018,windows,0,1,0,4
1,0.9,0.053273185990742995,-1,168,70,0.011086244735567574,-0.9443658335230926,AB,1290,7840.49419926708,5217.297078306551,4821.931838013422,1,2,CA,192,1,BA,0,1,31,1,200.0,0,INTERNET,2.0377350237954066,windows,0,1,0,4
1,0.9,0.13397703020849114,-1,29,40,2.5837346242934136,-0.8692494925922685,AC,1037,4031.002866917663,5669.078826062759,4173.463536575048,0,14,CA,265,1,BC,0,1,-1,1,2000.0,0,INTERNET,1.8353408560896889,other,0,1,0,0
1,0.9,0.6741291735518524,-1,155,50,0.022337809233100824,-1.0479243181261209,AC,218,3885.8020156384578,2642.5401642068678,3499.8389453363093,0,7,CA,215,1,BA,0,1,-1,1,2000.0,0,INTERNET,5.584998309177228,windows,0,1,0,4
1,0.9,0.13781329123250527,109,7,50,23.07034779243444,27.0920290220587,AA,1932,6952.5399190225135,3875.449974907163,5489.6152541081265,266,2,CA,92,1,BC,0,1,28,0,200.0,0,INTERNET,6.554845232395872,other,0,1,0,2
1,0.9,0.11383494726587315,-1,261,50,23.27970444618105,29.96713732591844,AA,1113,5330.066771760875,6463.338026852392,5069.551354374062,11,3,CC,98,1,BB,0,1,15,0,200.0,0,INTERNET,21.39695156741356,linux,0,2,0,2
1,0.1,0.5535982676693488,-1,132,50,0.014218781223043396,-0.5391146830869873,AC,2117,12453.470658052316,6896.383720018261,5667.065300906656,0,12,CA,26,0,BB,0,1,-1,0,200.0,0,INTERNET,4.583297576806656,other,1,1,0,2
1,0.6000000000000001,0.7964698497598625,-1,197,50,0.020556924159387296,-1.3278020587621686,AC,1208,6716.179312241342,4493.317628759457,3392.8200811926204,1,1,CC,182,1,BA,0,1,-1,0,1500.0,0,INTERNET,7.2088206531937695,windows,0,1,0,6
1,0.9,0.11615018115977765,-1,251,40,0.00797696771059366,-1.0492463853956109,AD,1359,7613.610113647896,4170.323704252937,4232.957270322986,14,12,CA,139,0,BC,1,0,21,0,500.0,0,INTERNET,1.3619484080198174,windows,0,1,0,6
1,0.8,0.1795083362992826,-1,134,50,0.015842433708741475,-1.3201016345186265,AD,1238,3957.207842729933,2764.811884713634,4393.014161339199,727,5,CA,125,1,BA,0,1,27,0,500.0,0,INTERNET,3.0903807111341046,windows,1,1,0,4
1,0.9,0.16042588895719326,96,2,30,1.0849850000703154,-0.511406970803304,AA,1631,8310.22901372062,3745.341382501551,4638.127706561346,13,2,CA,144,1,BC,0,1,1,0,500.0,0,INTERNET,9.003541155886303,macintosh,0,1,0,3
1,0.7000000000000001,0.6637337830870699,-1,225,20,0.003874220953286568,-0.9574807337765336,AC,1436,5364.013141321026,5090.6984182266415,4250.054502707378,1,9,CG,173,0,BA,0,1,-1,0,200.0,0,INTERNET,5.065832400059323,other,0,1,0,6
1,0.9,0.3758481840897562,33,1,30,0.0015075874373515902,-0.7419703970614592,AB,1530,4170.3374861893735,3084.0182941546086,4336.894595943097,1978,9,CA,188,1,BA,1,1,26,0,500.0,0,INTERNET,3.79095292324577,windows,0,1,0,6
1,0.4,0.035776947955737236,-1,101,30,0.0298836859120418,-0.8806861507822845,AC,2621,5909.854012769089,4761.432118261369,3526.534252391488,0,21,CA,22,0,BC,1,1,-1,0,200.0,0,INTERNET,32.89499875332159,other,0,1,0,5
1,0.4,0.8441528313836584,14,5,20,0.007478355773397611,-1.3781480263497812,AC,2147,7964.326264107482,4789.980300773662,5207.301547565415,0,18,CA,253,0,BC,0,1,-1,0,500.0,0,INTERNET,4.714498707843525,windows,0,1,0,3
1,0.9,0.8942761914496367,-1,54,60,7.106216980066576,-0.2935728145298964,AB,1005,5553.20759497257,5595.457022860497,3816.023159491569,1917,2,CC,125,0,BB,1,0,30,0,200.0,0,INTERNET,9.436312662080017,windows,1,1,0,6
1,0.8,0.11952168945462302,-1,93,60,0.004842527071175593,-0.2684244619453422,AB,1146,4138.75293708125,3044.831859938828,4368.247670748562,2,5,CA,250,1,BA,0,1,28,0,2000.0,0,INTERNET,6.96974532639566,windows,0,1,0,5
1,0.7000000000000001,0.10047298397672133,-1,129,40,0.0036036907184184967,-0.2818007101989547,AD,3717,8924.778623964854,6070.228203499928,6718.656664444113,5,5,CA,341,1,BA,0,1,1,0,1500.0,0,INTERNET,6.949760307452625,other,1,1,0,0
1,0.6000000000000001,0.22799058836945524,-1,46,40,0.008248832802081383,-1.4445110036662991,AB,252,4534.86352085183,2875.9321326712616,3079.0679958828377,12,2,CA,245,0,BB,0,1,1,0,1900.0,0,INTERNET,7.7023902077974284,windows,1,1,0,7
1,0.9,0.06517626990884275,-1,59,60,0.015170217549038247,-0.8094924083682109,AB,1909,9243.645044298364,7682.526601678864,6826.111008788982,617,2,CA,112,1,BC,0,1,1,0,200.0,1,INTERNET,1.453506488018974,linux,0,1,0,0
1,0.9,0.1586613757037694,-1,83,60,0.005440697952433576,-0.5037428322083324,AB,1812,5770.786749122361,4058.265592625176,4777.95698360036,37,2,CB,158,1,BA,1,0,1,0,500.0,0,INTERNET,1.6687599641613533,windows,1,1,0,3
1,0.4,0.03845646061533548,-1,195,50,0.002364211678953697,-1.0743362472628348,AB,1030,8763.360944961121,7128.342328330421,4073.4024864543294,10,8,CA,127,0,BB,0,1,15,0,1500.0,0,INTERNET,1.5460051837730404,linux,0,1,0,6
1,0.1,0.2763361079444817,-1,70,60,0.0067357753184242655,-1.4776683317753552,AB,2607,6121.357649523544,5160.679847983074,4031.511712630116,35,6,CF,250,1,BA,1,1,14,0,1500.0,0,INTERNET,3.0738199669776898,windows,1,1,0,5
1,0.7000000000000001,0.0954152880914102,-1,137,60,0.0016096461113406756,-1.3923505295263152,AC,1050,7392.103538093721,4125.670090049651,4929.330677142414,1,8,CD,64,0,BA,0,1,-1,0,200.0,0,INTERNET,1.231784818247883,windows,0,1,0,3
1,0.9,0.8528904657276365,-1,319,50,0.003688935965129015,-1.0301388704987275,AB,3606,1759.876434623324,5965.462229068149,4354.474207950349,7,8,CA,285,1,BA,0,1,-1,0,1500.0,0,INTERNET,1.4447017473314543,windows,0,1,0,4
1,0.1,0.3519010810923989,-1,199,30,0.02866591465946557,-0.554363710089564,AC,766,1426.508408565589,2840.0583156596185,3301.953133882673,1,4,CA,297,0,BB,1,1,-1,0,1500.0,0,INTERNET,12.79895096999276,windows,1,1,0,6
1,0.9,0.3404722164186169,-1,361,60,0.008163741128337586,-1.1829557113616318,AC,3319,470.60595742967064,3022.108519184749,4328.007753200395,10,1,CA,205,0,BA,0,1,-1,0,1500.0,0,INTERNET,7.684441982188562,windows,0,1,0,3
1,0.8,0.07214755151589737,-1,104,40,0.008954012495534937,-1.0465261412044748,AB,1414,5620.558517286685,3002.9830796535866,5291.771887327775,130,13,CA,109,1,BA,0,1,30,0,200.0,0,INTERNET,0.9062855721122244,windows,0,1,0,6
1,0.9,0.8237388057858607,-1,46,50,0.012300721817409505,33.947145298635434,AA,2083,8803.028805602453,5366.878459270626,6296.737151242421,38,17,CB,260,0,BC,0,1,25,0,1500.0,0,INTERNET,11.404656898565117,windows,1,1,0,0
1,0.8,0.12330910967546885,110,101,50,1.573883336702463,18.62119184938031,AA,2201,6811.30291502838,5006.175989776953,4946.285398256366,0,7,CA,182,1,BC,0,1,19,0,500.0,0,INTERNET,69.65977041547237,windows,0,1,0,4
1,0.9,0.0825675618724011,-1,54,60,0.009269005547268776,-0.75808841940192,AB,1384,6453.494472670944,4092.872431332528,5631.109963294799,2,7,CC,235,0,BC,1,0,30,0,1500.0,0,INTERNET,2.1295714548420035,windows,1,2,0,3
1,0.7000000000000001,0.7393600900372291,-1,93,50,0.00928713197435472,52.27573174925247,AA,596,11849.324924990327,8828.368605563192,5407.523663589182,10,4,CA,93,1,BC,0,1,20,0,200.0,0,INTERNET,8.316123855835762,linux,1,1,0,1
1,0.9,0.1150855941525316,-1,152,60,0.022873472921530903,-1.3703085108554482,AB,2276,1147.9964371545552,4219.499479918606,4793.7558849084835,13,5,CA,204,1,BA,0,1,31,0,1500.0,0,INTERNET,3.4728940295771222,windows,0,1,0,4
1,0.6000000000000001,0.14383089199887333,-1,252,60,3.5836926253620245,-0.7879534132282409,AC,1211,6170.262467433962,4619.311941602228,5128.730522716618,0,1,CB,29,1,BB,1,0,-1,0,200.0,0,INTERNET,5.255138046531737,other,0,1,0,3
1,0.9,0.3168115898108017,-1,69,30,0.0034017346092276354,-1.2426238184239686,AB,1422,7899.090818922729,5281.821187134962,4372.4590326421585,14,9,CB,163,0,BB,1,1,31,1,200.0,0,INTERNET,3.0303697161784124,other,0,1,0,4
1,0.9,0.8248382095072415,-1,344,50,0.013968121911075902,-1.084208263355755,AC,1646,8043.095943098159,5984.836269041979,4383.8092788322165,0,13,CA,281,1,BA,0,1,-1,0,1000.0,0,INTERNET,3.756509769787699,windows,1,1,0,5
1,0.6000000000000001,0.081182385048241,-1,221,50,0.5845168202097827,-1.4558039760669468,AC,4368,5486.625110140742,3222.465436908849,3360.659076261838,1,5,CC,154,0,BA,0,0,-1,0,500.0,0,INTERNET,8.401989593254601,linux,0,1,0,1
1,0.6000000000000001,0.3940919969865319,-1,360,60,0.007704006064504478,5.436584818502592,AA,3505,10423.506196724362,6118.610298175357,5373.29434112553,15,1,CC,152,0,BA,1,1,1,1,500.0,0,INTERNET,5.188462099645028,linux,0,1,0,2
1,0.1,0.06166176782104656,188,8,50,0.004255193001151639,-0.8271932716610111,AC,1638,7429.352717930309,3220.073791099337,4891.542316602826,148,8,CA,130,0,BB,0,1,-1,0,200.0,0,INTERNET,1.3051446256041193,windows,0,1,0,3
1,0.1,0.9227838978981138,-1,238,50,0.0009427368000614974,-1.0892898846565475,AB,2670,3754.107852455293,3039.526446640824,5284.643652840506,1,6,CA,101,1,BB,0,1,2,0,200.0,0,INTERNET,9.207075760280263,windows,0,1,0,2
1,0.4,0.08038214931225582,-1,342,30,0.007990593047459093,49.70894828287036,AA,2047,4532.5959273269045,4572.419078661252,5227.067813078218,10,17,CA,228,1,BA,1,1,30,0,200.0,0,INTERNET,1.5599467237201212,linux,1,1,0,2
1,0.1,0.4686407233233291,-1,149,30,0.014581302277061831,-0.13497028415396106,AC,3739,6412.710215311314,4312.584957043991,5593.596853339303,2,13,CA,204,0,BA,1,1,-1,0,2000.0,0,INTERNET,11.640367106538134,windows,0,1,0,1
1,0.8,0.14542942327367994,48,12,50,1.3576997847265282,-1.267721339723187,AD,3114,8685.341301283188,5772.250604732555,6754.446881557002,7,10,CA,60,1,BC,1,1,26,0,1500.0,0,INTERNET,6.243960077566676,other,0,1,0,0
1,0.9,0.9152849367664292,-1,41,60,0.0015152297113588038,-0.5414992710211041,AB,1893,11654.763379619584,6155.6067249036805,5489.473257007818,156,4,CA,350,0,BA,1,1,1,0,1500.0,1,INTERNET,4.6238761537307775,windows,1,1,0,0
1,0.9,0.24849789429389765,-1,328,50,0.011410962452108993,-1.24479394226224,AC,1945,4403.139840408828,2994.3420122054918,4367.997549631897,0,5,CA,272,0,BA,0,1,-1,0,2000.0,0,INTERNET,31.40550125321013,windows,0,1,0,6
1,0.6000000000000001,0.3918820847540421,-1,197,20,0.014010400258207477,-1.4641794837080186,AB,3115,6650.350882438026,3049.5952880976433,4327.494773146837,1,13,CA,69,0,BA,0,0,-1,0,200.0,0,INTERNET,9.946112445350437,other,0,2,0,4
1,0.1,0.8087834519258965,-1,255,50,0.011339391449584013,-0.9832349098911088,AB,1786,6542.4192740592725,5309.024024213314,4878.558385470411,1988,4,CA,258,0,BA,0,1,30,0,1500.0,0,INTERNET,3.131236961776259,windows,0,1,0,3
1,0.9,0.022189945449402983,56,10,20,23.73878267421439,-0.8691745567886883,AC,1330,1031.820955103179,3099.2266586527385,3120.1686843068383,0,13,CA,204,0,BA,0,1,-1,0,490.0,0,INTERNET,7.9697307288045725,windows,0,1,0,7
1,0.30000000000000004,0.20866686117773525,-1,35,30,0.007584107142015953,4.525582291377226,AA,1818,3728.990328072797,3625.126399033986,3865.0566104982317,0,8,CA,113,1,BB,1,1,1,1,500.0,0,INTERNET,5.8524177591802236,macintosh,0,1,0,6
1,0.6000000000000001,0.1997491297349501,-1,153,50,0.003742351246730246,-0.7474563881849361,AC,1205,1802.0661209459336,8852.788229145559,5106.940336988404,1,4,CA,284,1,BA,1,1,-1,0,2000.0,0,INTERNET,4.426387846637086,windows,0,1,0,3
1,0.9,0.04720455588253464,-1,75,60,0.016076677349479842,49.512523250555496,AA,2994,8874.061567016874,5167.801884944726,4206.293374748826,10,2,CB,126,1,BC,0,0,1,0,200.0,0,INTERNET,10.033091977734877,other,0,1,0,5
1,0.9,0.1909465342943172,-1,141,50,0.00819768706264863,-0.6723457231901839,AC,3586,5975.3884383239465,6101.8680733764795,4797.8227916812675,1,1,CA,211,1,BA,0,0,-1,0,500.0,0,INTERNET,8.080149696185039,windows,0,2,0,4
1,0.9,0.244068441706496,-1,96,60,0.001362730220189818,-1.1409762416370022,AB,2758,9040.75426187854,5396.533719961723,4215.55683463034,197,2,CC,134,0,BA,1,1,25,0,200.0,0,INTERNET,5.349803006952421,macintosh,0,1,0,5
1,0.7000000000000001,0.2248416248374871,-1,371,50,0.014116175070004053,-0.7117283821231819,AB,1242,2068.032468756146,7158.397491213554,6381.7038553160755,797,3,CA,259,1,BA,0,0,19,0,1500.0,0,INTERNET,2.0790578086416414,windows,0,1,0,0
1,0.9,0.04016592944103151,-1,64,60,0.001877792619594569,-0.8090838978577108,AB,2001,2327.0628293593504,2591.064226873594,3534.653620068879,35,2,CA,204,0,BA,0,1,2,1,1000.0,0,INTERNET,22.28235893926189,linux,0,1,0,6
1,0.5,0.013104239614697116,-1,173,40,0.014732304850597153,-0.970665302923478,AB,1097,2093.279904619999,5070.276369173556,4801.206052837905,18,7,CB,207,0,BA,0,1,30,0,1000.0,0,INTERNET,3.5830276398760432,windows,0,1,0,6
1,0.9,0.6794670609091547,-1,120,60,17.459070880955604,-1.249327317445722,AC,1730,4289.981235009334,4704.771444146295,4975.6456718257505,1,6,CA,191,0,BA,0,1,-1,0,200.0,0,INTERNET,1.1743473736194538,windows,0,2,0,4
1,0.8,0.18081201882251505,-1,72,50,0.006542307660716967,-0.9931574939238608,AB,1025,1486.3621373005408,2708.644809202706,4212.0891382802065,10,6,CA,287,0,BA,1,1,28,0,200.0,0,INTERNET,6.163475116642145,windows,0,1,0,7
1,0.8,0.5634109389644099,-1,36,70,0.010103509725399612,-1.3038947022535945,AC,2560,4098.1118827307755,3257.742334961334,4309.634105316656,0,1,CA,173,1,BA,0,1,-1,0,200.0,0,INTERNET,4.0827783550567815,other,0,1,0,4
1,0.9,0.09988910142049852,-1,152,40,0.04889864178839098,41.80291658672826,AA,1023,5500.149954065064,5514.491904892205,5455.284337493745,515,6,CA,204,1,BB,0,1,1,0,1500.0,0,INTERNET,55.89742295408639,windows,0,1,0,3
1,0.7000000000000001,0.7770128764565191,-1,303,70,0.008003288741049814,-0.28836709025964824,AC,825,7316.648419865862,5067.316837271293,4838.672920878281,1,0,CC,242,1,BA,1,0,4,1,1500.0,0,INTERNET,8.232654004411456,windows,1,1,0,3
1,0.9,0.9918000722064304,-1,125,70,7.158436343592148,43.27662420802533,AA,1302,5416.922899882732,3696.418944123686,5198.433126984068,13,2,CB,172,0,BB,0,1,31,0,2000.0,0,INTERNET,19.428686858033128,other,0,1,0,6
1,0.9,0.12837704448636256,245,5,60,0.030377614872289675,-0.9352721322652044,AC,1588,6922.557021866367,3749.225629534371,4754.623623554298,0,5,CA,219,1,BA,0,1,-1,0,1500.0,0,INTERNET,3.676530327911317,windows,0,1,0,3
1,0.9,0.7073580406090192,-1,47,20,0.0017423182212405572,14.335075910104509,AA,1071,11942.533419733152,6310.812551243881,5520.603417370315,1475,4,CA,67,0,BC,1,1,22,0,200.0,0,INTERNET,8.812710129076462,windows,0,1,0,3
1,0.1,0.13451303384884666,-1,365,70,0.01814649334004841,-1.20913364401045,AB,920,3539.16529809529,2632.2551790266893,4335.828086288581,29,2,CC,169,0,BA,0,1,30,0,500.0,0,INTERNET,7.301825946239887,windows,0,1,0,1
1,0.9,0.3361531931241015,-1,197,50,0.0008680654270803718,-0.4600073522517576,AC,1319,8126.307350947989,4691.6591677460665,5710.141027770302,0,7,CA,91,0,BB,1,1,-1,0,200.0,0,INTERNET,42.33222108193252,windows,1,1,0,1
1,0.6000000000000001,0.529687538936845,-1,234,50,0.02458211037409256,41.92079746287372,AA,3110,5295.769708904149,4433.9177362693345,4306.29564374297,1,7,CC,38,1,BB,0,1,-1,0,1000.0,0,INTERNET,5.142019731520692,macintosh,1,1,0,4
1,0.9,0.09023944886487492,-1,107,50,0.010679097358589856,-0.9977985842471838,AB,887,3919.735376153769,3522.2260783218157,4873.1862859461025,11,1,CA,198,1,BA,0,1,30,0,1500.0,0,INTERNET,7.1216696645176745,windows,0,1,0,6
