fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,cat_payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,birth_distinct_emails_4w,cat_employment_status,credit_risk_score,binary_email_is_free,cat_housing_status,binary_phone_home_valid,binary_phone_mobile_valid,bank_months_count,binary_has_other_cards,proposed_credit_limit,binary_foreign_request,cat_source,session_length_in_minutes,cat_device_os,binary_keep_alive_session,device_distinct_emails_8w,month
1,0.3,0.91193158757021,-1,177,60,0.0101263929047416,-1.01671710689694,AB,1125,6346.70109700194,4570.38625690001,5605.71299386125,17,4,CA,6,1,BB,1,1,20,0,200,0,INTERNET,4.47724256109993,linux,1,1,1
1,0.9,0.834635771157865,-1,357,60,0.0219411662289732,-1.08479789954193,AB,4182,9582.39777853297,6165.06873276148,5524.64850699384,9,1,CC,179,0,BB,0,1,25,0,200,0,INTERNET,1.60082310198894,other,1,1,1
1,0.8,0.158333432736869,-1,122,40,0.000179417873020725,-0.76747678746931,AC,962,3201.42526224739,2819.99994609691,4052.35279063701,2,10,CA,186,0,BC,0,1,25,0,1000,0,INTERNET,3.2849063211491,windows,0,1,6
1,0.2,0.455683844845024,-1,188,50,0.0363352259266494,-1.16860192459779,AC,1162,13576.8703446439,6321.6703206688,5573.89710584871,1,6,CA,26,0,BC,0,0,-1,0,200,0,INTERNET,7.9135307354166,windows,0,1,2
1,0.9,0.628850946367978,-1,376,50,0.00677999742838544,-0.972651006465724,AB,930,3939.8581943233,2548.40036039797,4302.56787024342,18,10,CA,207,0,BA,0,1,27,0,1500,0,INTERNET,3.12346941820216,windows,1,1,7
1,0.6,0.26719723150784,-1,365,60,0.00875186499095232,-0.806410347065643,AB,1151,6901.56753892533,4442.55500160593,4985.56302383379,13,1,CA,314,1,BA,1,1,1,1,1500,0,INTERNET,1.20195080206672,windows,0,1,3
1,0.9,0.856730491367003,-1,303,50,0.0169923636370566,-0.825952264378839,AC,1207,3054.70946212354,2252.87299841566,4330.67067689652,0,8,CA,283,0,BA,0,1,-1,0,1500,0,INTERNET,0.885774277232145,other,1,1,4
1,0.1,0.29176859795802,-1,160,30,0.0375644309831192,-2.06334913572404,AB,1498,5316.39081379861,2951.92216310415,3584.49192909776,1,10,CA,169,0,BA,0,1,31,1,1000,0,INTERNET,4.20454795502938,linux,0,1,7
1,0.8,0.897600099202591,-1,279,50,0.00242018146873173,-0.608009452871169,AB,2594,2251.33707562678,3571.85654153435,4874.92084405709,18,8,CA,121,1,BC,1,0,30,1,200,0,INTERNET,3.63894660775616,windows,0,1,4
1,0.9,0.0913536757033647,-1,72,50,0.0129332419970512,-1.00096436560681,AB,1533,13679.4437407297,7152.85869478363,5474.43680280348,17,6,CA,136,1,BC,0,1,15,0,200,0,INTERNET,4.45352698798384,windows,0,2,1
1,0.9,0.714398565949863,-1,82,20,0.00425822727596175,-0.737886591874692,AC,2040,3459.91312068528,1779.55670788133,4320.3237000344,1,11,CA,243,1,BB,0,1,-1,0,2000,0,INTERNET,4.20644815094303,other,0,1,6
1,0.9,0.624644245884027,-1,116,40,0.00743143627313024,-0.690712200648567,AC,219,717.774800629092,1825.05319767723,3912.81131084575,1,7,CA,59,1,BB,1,1,-1,0,200,0,INTERNET,0.749541323611418,windows,1,1,6
1,0.9,0.025805060609596,-1,269,50,0.00709076343256845,-1.41474959987561,AC,3417,1797.20357955448,3626.96754238967,4985.42998856975,0,6,CA,163,1,BA,0,1,-1,0,500,0,INTERNET,3.84085739022467,windows,0,1,4
1,0.7,0.0356693794372484,-1,167,50,0.00241323520446738,-0.690433278538337,AC,967,3996.97809378175,4578.63593565486,5446.87294574261,1,4,CC,225,1,BB,0,1,-1,0,1000,0,INTERNET,6.71881077294866,linux,0,1,2
1,0.7,0.931558747790198,-1,143,60,0.0167356883205236,-0.571784990106826,AC,1515,5758.74984133621,5912.18548315183,4740.57228783162,1,1,CC,193,1,BA,0,0,-1,0,1500,0,INTERNET,4.69352267071986,other,0,1,3
1,0.8,0.528256056557368,-1,47,50,0.000731808016498765,-1.20021988057193,AB,1215,6046.08934083076,5063.27003742598,4171.09719753095,6,5,CA,261,1,BA,0,1,30,0,2000,0,INTERNET,1.47402824442773,macintosh,0,1,5
1,0.9,0.346319684945557,-1,313,60,0.000974795447341711,-1.29226632853679,AC,1269,3363.80586459863,3249.20937978466,4322.44068641141,0,0,CA,289,1,BA,0,1,-1,0,1000,0,INTERNET,6.50924309980272,windows,1,1,6
1,0.1,0.0913407979493928,-1,78,50,0.018487344217372,-0.945896167864444,AB,1318,7833.1097126296,4595.41923533554,5348.78773740623,867,5,CC,83,1,BA,0,1,25,0,200,0,INTERNET,58.1211203236436,linux,1,2,1
1,0.7,0.451055818847803,-1,203,60,0.0236400238342849,-0.715125158112118,AB,896,7501.55943967748,4604.46122393528,5915.06237986923,11,2,CA,78,1,BA,1,1,30,0,200,0,INTERNET,3.47658493530467,linux,1,1,0
1,0.8,0.211427961764725,-1,149,50,0.00498549429327559,-1.28808368473965,AC,1041,9454.47803700936,5779.67867042036,4981.37815499578,1,6,CA,290,0,BA,0,1,-1,0,1500,0,INTERNET,1.28622374303478,windows,1,1,3
1,0.9,0.9942388920726,-1,158,60,0.00533430130025975,-0.489903409641339,AB,880,5795.98095742299,4615.92640475657,4145.64754911673,2,2,CA,186,1,BA,0,1,1,0,1500,0,INTERNET,3.87286059839842,windows,0,1,2
1,0.4,0.0891427730767283,-1,142,70,0.000509462000944402,-1.40344416618985,AC,2707,4089.82952235126,2749.91313844592,4809.02410178029,0,2,CC,175,0,BB,1,0,-1,0,500,0,INTERNET,21.0060678842955,windows,0,2,3
1,0.2,0.263560969587629,244,40,60,0.0130896823673195,50.8985784071734,AA,1998,9797.49833856614,5289.32587294237,4355.68052624752,343,15,CA,171,1,BC,1,1,10,0,500,0,INTERNET,4.15317044416987,macintosh,0,1,5
1,0.1,0.115380460959127,-1,118,50,0.0029489744870726,-0.4708300680259,AB,2983,6642.79371269034,4880.17774488765,5030.85327840283,19,2,CC,276,0,BB,1,1,30,0,1000,0,INTERNET,16.6893937489885,windows,0,2,3
1,0.8,0.513657643078039,-1,168,50,0.0173528124152279,-1.13334142964559,AC,2367,2125.88900391361,4518.66831683849,3090.66760548744,11,7,CA,193,0,BB,1,1,-1,0,1500,0,INTERNET,11.5406076533174,linux,0,1,7
1,0.9,0.0813421608694236,-1,155,60,0.0244723504342279,-0.93072632941518,AB,1184,4385.37329379628,3572.74993913459,4319.24261442827,2,1,CC,267,1,BA,0,1,5,0,1500,0,INTERNET,18.8419208436355,windows,0,1,6
1,0.2,0.28629162795585,-1,195,50,0.00376068483272435,-1.2250733982541,AB,785,2560.86231859967,1930.58140830297,3534.84593912405,9,5,CA,184,1,BB,1,0,25,0,1500,0,INTERNET,3.6680593055003,linux,0,1,6
1,0.6,0.14955925968925,-1,181,40,0.000391877991258088,-0.412040997049168,AC,773,2062.88220928046,5178.07647963022,4427.54464605552,1,12,CA,206,0,BA,0,1,-1,0,500,0,INTERNET,4.14324431087663,windows,0,1,6
1,0.6,0.274934328274246,-1,63,50,0.0193761834277919,-1.14922153333107,AC,943,4532.24670146812,4396.62327746494,4395.07920052465,1,5,CC,120,0,BA,0,1,30,0,200,0,INTERNET,3.9564961404935,windows,1,1,4
1,0.2,0.258198897746775,-1,186,30,0.0112296482735826,-1.14166482849547,AD,963,4904.30430357711,4427.79202657217,4363.65027667191,5,18,CA,243,0,BA,0,1,20,0,500,0,INTERNET,10.0300585793665,windows,0,1,5
1,0.3,0.470354786788686,48,1,50,0.00443186100453808,-0.435073262051599,AB,3158,2738.52350227668,7059.22078448423,5617.73687309853,779,2,CA,47,1,BB,0,0,10,0,1500,0,INTERNET,9.18335115760836,windows,0,2,2
1,0.9,0.78070188796791,-1,100,50,0.00278232158123888,-1.06253044591359,AC,2492,2361.27808336933,5633.46544112975,4901.40888408279,0,2,CA,202,1,BA,1,0,-1,0,2000,0,INTERNET,2.86552517521246,windows,0,1,4
1,0.8,0.147733067019365,-1,343,60,0.0213417199074266,-1.40531300035935,AB,1079,4365.45758958511,5702.78642167096,4755.68845290505,2,0,CB,151,1,BA,1,0,-1,0,500,0,INTERNET,5.17351468076693,windows,1,1,3
1,0.1,0.119193097216732,-1,207,50,16.5249346331002,99.311239252643,AA,4501,7292.04730179849,5454.73249610535,4320.45538155431,1388,5,CA,266,1,BA,0,1,31,0,2000,0,INTERNET,7.56379682159132,windows,0,1,3
1,0.1,0.165338631095335,-1,83,60,0.807890525625469,-0.95818975792703,AB,1320,7284.53004089271,3123.59698752318,5442.16431034427,53,0,CC,94,0,BB,1,1,30,0,200,0,INTERNET,2.22991371719956,windows,1,1,1
1,0.9,0.274696954898899,-1,105,50,0.0103174362144655,-0.790975162807335,AB,497,2436.78884285155,2338.21335912831,3163.47529272248,11,4,CA,249,0,BA,0,1,1,0,2000,0,INTERNET,3.21270157791749,other,1,1,7
1,0.8,0.357220099934222,-1,126,50,0.0160352589122424,-1.56299173712022,AC,1515,2728.4396671146,4464.50029962787,4231.96896578216,2,3,CA,214,1,BA,0,1,-1,0,1500,0,INTERNET,5.36912408077386,windows,0,1,5
1,0.9,0.714216728241871,-1,69,60,4.32024378237683E-05,-1.12032308474097,AD,1200,527.13907974102,3187.74850558314,5071.45909180998,0,7,CC,322,1,BA,0,1,31,0,1500,1,INTERNET,6.55965525559363,windows,0,1,3
1,0.8,0.294641705106056,-1,36,60,0.0185208469442216,-1.17937605032493,AB,786,6275.50628710308,4689.8490173068,4876.71406783444,16,5,CA,140,1,BA,0,1,28,0,200,0,INTERNET,7.98820292331124,windows,0,1,4
1,0.9,0.490528638560961,-1,204,30,0.0181463510642081,-1.11619277385884,AC,1640,8109.67236849195,6084.70993791524,4718.05160094924,1,8,CA,288,1,BA,0,1,-1,0,500,0,INTERNET,2.01443423480781,other,1,2,4
1,0.2,0.628155070305338,-1,81,50,0.0121203346447701,-0.875086786617859,AB,1262,1070.80653747935,3355.02116613281,4724.7959922979,11,3,CA,192,1,BC,0,1,30,0,500,0,INTERNET,1.36797337020959,linux,0,1,3
1,0.9,0.312550471702497,-1,160,30,0.00810786816298791,-0.6901328853649,AB,488,2508.60573857537,2536.33146155841,3694.32165592843,5,4,CA,303,0,BA,0,1,1,1,1500,1,INTERNET,9.11573341510652,windows,0,1,7
1,0.6,0.346337880761664,-1,107,50,0.0171775453438371,-0.672990101622586,AC,711,3532.3694461961,5692.85513915378,4869.81079175209,1,6,CA,282,1,BA,1,0,-1,0,2000,0,INTERNET,2.25667819518364,windows,1,1,4
1,0.2,0.909111073394933,-1,118,40,0.0165941394309765,-0.581575032907808,AB,1909,8975.4864739266,3650.27196811031,5118.17994541219,11,13,CA,211,1,BC,0,1,1,0,1500,0,INTERNET,4.13230849682788,macintosh,0,1,2
1,0.5,0.205168910056244,-1,84,30,0.0135569722177042,-1.64173338750945,AC,617,4977.99421936269,2317.91751192527,3477.08606248541,0,4,CA,256,1,BA,0,1,-1,0,1000,0,INTERNET,6.26426563280528,other,1,1,6
1,0.9,0.365367277963966,-1,165,50,0.0267405189435847,-1.14839621972825,AB,4980,4653.28652549722,3644.07157548397,4980.83445755226,18,9,CA,185,0,BA,0,1,25,0,1500,0,INTERNET,4.88105091224867,windows,1,1,4
1,0.9,0.121054947991153,-1,48,60,0.0058393233299313,-1.06271621095262,AB,3846,3716.43304553095,5258.4500776976,6277.53544640747,52,5,CB,142,0,BA,1,1,30,0,200,0,INTERNET,2.6265979676836,linux,1,1,0
1,0.8,0.624415479233021,-1,359,60,0.0189795270650343,-0.506858153487725,AC,511,2280.32782616009,2070.55506108797,3116.50770938971,0,1,CB,209,1,BA,0,1,-1,0,500,0,INTERNET,3.51222047344941,windows,1,1,7
1,0.9,0.211818631617168,-1,35,30,0.0121523790442567,-0.814273193850996,AB,1255,12777.9514757103,7808.49324851375,5646.08682667782,2,11,CA,106,0,BC,0,1,20,0,200,0,INTERNET,10.7626228223883,macintosh,1,1,2
1,0.5,0.519775285264881,-1,253,50,0.0291268237112125,-0.991780722929432,AB,1227,8120.27745395962,6071.72505778415,6024.81504410327,1402,2,CA,110,1,BC,0,1,30,0,200,0,INTERNET,3.33924556222474,other,0,1,0
1,0.8,0.490129952051661,109,98,60,0.0063917412111353,-0.951802094210811,AC,2720,1623.12975350369,2654.4392062158,4802.42566213139,1,6,CA,241,1,BC,0,1,-1,0,1500,0,INTERNET,17.3789031182273,windows,0,1,3
1,0.1,0.610447554855042,-1,232,50,0.0014053818595758,-0.553858983217536,AC,2866,1827.19173430489,6186.92824937282,4382.46231581924,7,1,CC,143,1,BA,1,1,-1,0,200,0,INTERNET,11.3914276371072,linux,1,1,6
1,0.9,0.443778498065887,-1,218,60,0.0250371903705457,-0.565704241567585,AC,1183,2402.77472279563,3452.47612146063,3129.76202841715,0,0,CC,105,0,BB,1,1,-1,0,200,0,INTERNET,7.41336827252918,linux,1,1,7
1,0.9,0.830271123806972,-1,82,50,0.000533090299445721,-0.616753151145175,AC,662,2562.18634111491,5030.52545701604,4228.33437447859,1,1,CA,205,1,BA,0,1,-1,0,200,0,TELEAPP,4.86511976781242,linux,0,1,6
1,0.7,0.118349554286291,-1,361,50,0.000198349249924751,-1.089350487741,AB,2530,2744.10054461797,2602.9438359559,4911.52599822511,859,5,CA,351,0,BA,1,1,5,0,1500,0,INTERNET,4.51281859115637,windows,0,1,3
1,0.9,0.723679605857467,-1,138,30,2.8600707987615,-1.08196223437833,AC,3350,5006.14579013737,4940.80399648432,4352.90208921064,0,13,CA,107,0,BA,0,1,-1,0,200,1,INTERNET,12.0851678158062,linux,0,1,4
1,0.9,0.744422305800219,-1,76,70,0.0272115748495787,-1.55446830774934,AC,562,5137.22321693371,5028.86203374836,5239.9900476981,0,9,CA,324,1,BA,0,1,-1,0,1500,0,INTERNET,3.38108004756877,windows,0,1,3
1,0.8,0.15501104067696,-1,162,30,0.00876444831896462,42.3252496512083,AA,2137,8321.87844804693,3693.37219069364,4957.38132472568,9,12,CB,25,1,BE,0,1,30,0,200,0,INTERNET,5.01989605865777,macintosh,0,1,3
1,0.6,0.0153700525194422,-1,105,50,0.00583018353200133,-1.59303522316718,AB,784,2833.22135169393,5999.46606616399,4941.83041093564,1,8,CA,176,1,BA,0,1,2,0,500,0,INTERNET,5.46732671609979,windows,0,1,4
1,0.8,0.632431326468266,-1,73,60,0.0104885924335798,-0.583601919204378,AC,440,4870.73362405743,4831.00460146579,4326.81925678586,0,1,CC,105,1,BB,0,1,-1,1,200,0,INTERNET,5.11180417164216,windows,1,1,5
1,0.8,0.225743608746773,-1,78,90,0.00135328640866922,44.415093249774,AA,904,7515.08967316675,4825.36841303593,4226.940311654,14,2,CA,252,1,BC,0,1,1,0,500,0,INTERNET,5.64448729309226,windows,1,1,4
1,0.1,0.096153522175117,-1,93,60,0.0240318585617186,-0.731633290396386,AC,938,5445.27106401577,5416.40966832508,4775.71562388471,0,1,CC,163,1,BA,0,0,-1,0,1000,0,INTERNET,14.1647716480268,linux,0,1,3
1,0.9,0.696748428890704,223,143,50,9.89054709583868,-1.09814060766393,AB,4703,12551.7597645971,5815.34920077538,6761.8493145922,6,8,CA,207,1,BC,0,1,30,0,1500,0,INTERNET,1.69578459171402,windows,0,1,0
1,0.9,0.0967102653055434,333,4,20,0.00334810065936048,-0.921079804310691,AB,1095,3524.38909227674,3810.80558565711,3995.80956619565,8,9,CA,220,1,BA,0,1,28,0,200,0,INTERNET,5.40264084860094,macintosh,0,1,6
1,0.9,0.912171253669069,-1,81,50,0.00405416108876864,23.8202448761833,AA,2167,7343.072068807,4863.58458454638,6348.46531116994,1,13,CA,211,1,BA,1,1,25,0,1500,1,INTERNET,5.17691057831204,linux,1,1,0
1,0.8,0.00221551929370803,-1,381,50,0.00290092163039554,40.9828062641023,AA,1642,3792.92744662124,3828.18514702658,6341.92431406806,3,6,CA,153,0,BA,0,1,30,0,1500,1,INTERNET,2.298227778361,windows,0,1,0
1,0.7,0.498287799478338,-1,79,50,0.0296065616770069,-1.02039187768375,AB,742,4589.10521182422,4952.35093778366,4184.38696127838,2,4,CA,282,1,BC,0,1,1,0,1500,0,INTERNET,6.22363451647245,windows,0,1,5
1,0.3,0.3516913709029,-1,170,60,0.0104336262644807,-1.4741530391035,AC,1284,1833.91059352619,3180.60689484097,4166.50482708508,0,1,CC,184,0,BA,1,0,-1,0,200,0,INTERNET,6.45497897718622,windows,1,1,4
1,0.8,0.771718318115427,-1,191,60,0.000966824665694706,13.7071713716911,AA,871,2848.66062411448,5706.64149155436,6676.49935066235,2,5,CC,48,1,BB,1,1,5,1,1000,0,INTERNET,6.53532143860615,linux,1,1,0
1,0.9,0.153437889975053,-1,118,50,0.00348804552020086,-0.799528983369981,AC,1601,1071.14956447024,3371.20087881892,4265.66242063648,1,4,CA,286,1,BA,0,1,-1,0,1500,0,INTERNET,11.1493115052865,windows,0,1,6
1,0.6,0.087026240161396,-1,100,60,0.0103874561375313,16.8374727235619,AA,1390,8035.20459122833,6031.72410316818,6764.38692102318,93,2,CB,174,0,BA,0,1,11,0,500,0,INTERNET,12.5860164577707,windows,0,1,2
1,0.3,0.188423770246429,-1,105,50,0.0092827260613867,-1.39058380617515,AC,1019,2229.57900488977,3951.88978393304,5098.70907673008,1,1,CA,184,1,BA,0,1,-1,0,1500,0,INTERNET,4.17043372907632,windows,0,1,2
1,0.6,0.0569001525524967,-1,118,50,0.00616289033004568,-1.5397382170698,AB,1432,6163.79667862483,4721.54597843414,4662.13333288393,83,10,CA,157,1,BA,0,1,31,0,500,0,INTERNET,1.47709847475353,windows,0,1,3
1,0.7,0.293017307620465,-1,81,70,0.0111810091252184,-1.42412676175135,AD,2128,1639.01483052978,2577.44260273351,4069.27535366357,12,5,CC,188,1,BC,0,1,1,0,1500,0,INTERNET,2.60357678604742,macintosh,1,1,5
1,0.9,0.758443164295294,-1,69,30,0.00465640642468761,-0.15384886215848,AC,1922,10338.1998561097,4855.62732962075,5208.92714059948,0,13,CA,275,0,BA,0,1,-1,0,1500,0,INTERNET,4.61916679642311,windows,0,1,3
1,0.9,0.34276392888911,-1,43,60,0.0289341401873978,-1.77011582225798,AD,903,4964.62786828181,3236.37356617605,4936.88319072367,3,11,CA,147,0,BC,0,1,31,0,2000,0,INTERNET,36.9428600620751,windows,0,2,4
1,0.1,0.215619930899576,-1,82,60,0.0170995290840693,-1.24998153491439,AC,305,781.312801010884,5526.97195775671,4809.59518528657,0,0,CC,181,1,BB,0,1,1,0,1000,0,INTERNET,1.18369749663585,linux,0,2,3
1,0.9,0.238628652566571,-1,125,30,0.0023979142892424,-1.632786767517,AC,119,3936.32912180605,3275.19072833373,4161.08209963076,0,5,CA,272,0,BA,0,1,-1,0,200,0,INTERNET,5.66155922931237,other,0,1,6
1,0.8,0.871784767031927,-1,193,60,0.00525647964915554,-0.508096616964392,AC,3853,5509.01726272324,7261.69217396456,6777.26728760864,1,3,CA,145,0,BA,0,1,1,0,500,0,INTERNET,6.36183885547767,linux,0,1,0
1,0.9,0.124011409549634,-1,364,50,0.0231243110989156,-0.670255611560311,AB,1153,2871.50868433406,3509.44931708002,5234.3479118217,2151,3,CA,292,1,BA,0,1,30,0,1500,0,INTERNET,4.56854012340039,windows,1,1,2
1,0.9,0.564007998488416,-1,92,60,0.0145227390049137,-1.14670927325546,AB,1399,837.434842257305,5152.2181184275,5147.01385940839,0,7,CA,74,0,BC,0,0,20,0,200,0,INTERNET,3.48608889496875,windows,0,1,3
1,0.9,0.80414207970422,-1,305,60,0.00556929308146793,-0.345839523366746,AB,1677,7068.74151029616,5007.87084441541,5071.76809492519,5,6,CA,258,0,BA,0,1,30,0,1500,0,INTERNET,5.57818330647875,windows,0,1,3
1,0.9,0.983586312984626,-1,39,50,10.3792830516661,-0.105919318976621,AA,924,8442.05242116839,6127.697825231,4967.74249512201,7,2,CA,206,1,BC,0,1,3,0,200,0,INTERNET,9.80513152042625,windows,0,1,4
1,0.9,0.0920922193892451,-1,159,60,0.00495020805587805,-0.849664846070301,AB,889,4419.62604935328,4555.7771902791,4855.46430943763,7,3,CA,222,1,BA,1,1,30,0,200,0,INTERNET,5.69296333884392,windows,1,1,6
1,0.9,0.00167692347734552,-1,103,50,0.0083831773604421,-0.541649344339714,AB,425,3128.76014872445,2221.27653532057,3105.18256225357,1,5,CA,281,1,BA,0,1,15,0,1500,0,INTERNET,6.41562072330999,windows,0,1,7
1,0.1,0.512264256929055,-1,111,50,0.0131195887995056,-1.24913035742124,AB,2236,6943.95432100104,5873.35357818554,6661.26217465436,17,10,CA,42,0,BA,1,0,25,0,200,0,INTERNET,10.70874672514,other,1,2,0
1,0.2,0.0195316621684379,-1,109,40,0.0308103866636916,-1.58104984259671,AC,735,4367.42134887059,2774.39601559438,3175.63603680622,1,10,CA,170,1,BA,0,1,-1,0,200,0,TELEAPP,5.13908894090636,macintosh,0,1,6
1,0.8,0.188915170816382,-1,211,50,0.00601607357640293,-1.32446442905277,AC,2786,7209.33526791125,5743.38613672502,4110.76172101975,1,10,CA,57,0,BA,0,1,-1,0,200,0,INTERNET,38.2933750047418,linux,0,2,4
1,0.6,0.137097035937505,-1,97,50,0.0268244190571659,-0.358176912829406,AB,2122,5332.58253456021,4961.29216851885,4237.85111534144,15,5,CA,226,0,BA,0,1,25,0,2000,0,INTERNET,2.94279563366545,windows,0,1,5
1,0.4,0.32194620557081,-1,102,30,0.0256878856926321,-1.20950445689223,AC,629,680.2901830902,2785.05173134926,3130.64498975993,7,7,CA,257,1,BA,0,1,-1,0,1500,0,INTERNET,1.55618432727714,macintosh,0,1,7
1,0.4,0.192978320265933,-1,64,20,0.0154720680822554,-1.13749011868202,AC,3132,1363.00705697433,3461.01562376916,4193.72385112789,1,11,CA,9,0,BC,0,1,-1,0,200,0,INTERNET,6.88322350396724,linux,0,2,5
1,0.7,0.366604785260573,33,2,30,0.0196447403937612,-1.00594522731085,AC,476,896.504006406042,3221.9416542766,3021.90180045698,1,3,CA,125,0,BC,0,1,-1,0,200,0,INTERNET,3.689708607006,windows,1,1,7
1,0.9,0.267647111605985,-1,112,30,0.00247942641191586,-1.61702705194843,AC,1561,3763.34806321426,2675.80048824857,3978.59644653591,1,7,CB,107,1,BA,1,1,-1,0,200,0,INTERNET,1.84695793991222,windows,1,1,6
1,0.9,0.231101179594618,-1,103,30,0.00329349785952399,-1.71856496494389,AC,789,566.6334285194,1991.61920562127,3088.657184162,0,4,CA,86,0,BA,0,0,-1,0,200,0,INTERNET,2.64150560707365,windows,1,1,7
1,0.8,0.689408895922667,-1,151,60,0.0396977181661722,37.2693900916816,AA,654,12786.6898737324,7326.36436209508,5310.49732976904,12,4,CA,177,0,BB,0,1,1,0,1500,0,INTERNET,7.89387700419984,windows,0,1,2
1,0.7,0.569576578571722,-1,247,70,0.0108067864794891,-1.41841402454598,AC,1207,1034.52785819986,6083.92049940932,3683.27845132911,0,3,CC,186,1,BA,0,1,-1,0,1000,0,INTERNET,34.8190151990898,windows,0,2,0
1,0.7,0.128139473763117,-1,69,70,0.00418652288983649,-1.3029584697658,AB,526,6040.747451214,7438.77036903603,4210.55868795049,1816,3,CB,229,1,BA,1,0,4,0,200,0,INTERNET,10.0070905109178,windows,0,1,5
1,0.8,0.191726453553969,-1,303,60,0.00343648103710176,-0.626355579885511,AC,1025,4412.16794852279,5633.26665618787,5605.03999140211,0,3,CA,324,0,BA,1,0,-1,0,1500,0,INTERNET,5.30911840088203,windows,1,1,2
1,0.9,0.0698150910177632,-1,149,60,0.0227141460190296,-0.499386133842444,AB,1320,1422.38690405261,2805.072739293,3070.16419161208,15,1,CC,179,0,BA,1,1,30,0,500,0,INTERNET,4.79061123328234,linux,0,1,7
1,0.4,0.863799483200012,-1,375,50,0.0104762061393875,-1.11976481468523,AC,2493,2438.61226760837,4716.97262502206,4985.05804350692,0,8,CA,179,0,BA,0,1,30,0,1500,0,INTERNET,1.53898634639935,other,0,1,4
1,0.9,0.329180951442912,-1,195,50,0.0292580149701397,-0.546968295970419,AB,1130,11655.4741398544,3572.96131791489,5404.54224043461,7,3,CA,315,0,BA,0,1,5,0,1500,0,INTERNET,4.04138444274124,other,0,1,1
1,0.4,0.69714583552567,-1,94,50,0.0116575687316301,-0.951492035697074,AB,1657,1094.21685559202,4399.9098119048,3660.6407861668,2,5,CA,270,1,BA,0,1,30,0,1500,0,INTERNET,3.30447276474744,other,0,1,0
1,0.3,0.0807270955427705,-1,59,40,0.0108484516865221,-1.83184768398742,AB,991,1758.73402285097,6034.67459198151,4773.73510374188,101,2,CA,92,0,BA,0,1,1,0,200,0,TELEAPP,1.59938237702023,other,0,1,5
1,0.8,0.569646628486181,-1,372,50,1.05984169082044,-0.570260768743021,AC,1246,5237.34477749592,6243.44867414947,6241.28014899011,0,4,CB,315,1,BA,0,1,-1,0,2000,0,TELEAPP,3.67702502774249,other,0,1,3
1,0.9,0.14264353300368,-1,38,50,0.00034473861014661,-1.01421887137018,AC,827,9273.13686261579,3214.50022108851,4955.8384826344,0,8,CA,222,1,BB,0,1,-1,0,200,0,INTERNET,7.24783828436654,linux,1,1,3
1,0.7,0.560353914696558,-1,188,40,0.00389554131131024,-0.471893983861388,AB,1020,3095.9937696611,3552.85366322924,3932.88845655053,14,9,CA,199,1,BA,0,1,31,0,500,0,INTERNET,4.51056718263179,windows,0,1,6
1,0.7,0.216228542330996,-1,112,40,0.0120614823545514,36.0514286513053,AA,1878,3059.04505869908,3368.99380733931,3693.66854560253,3,12,CA,111,0,BA,0,1,21,0,500,0,INTERNET,9.72821969522485,other,1,1,6
1,0.9,0.427208080757703,-1,184,60,0.905852040298063,-1.41738359281115,AC,1052,4879.74551849952,3678.021720139,5308.5899182019,0,3,CA,46,1,BA,0,1,10,0,200,0,INTERNET,13.4198744467016,windows,1,1,6
1,0.6,0.191097652008807,-1,61,70,0.00410311691200036,-0.885400124950438,AA,1872,1596.06624194163,5218.79350819989,4980.99259335399,8,3,CC,69,0,BA,1,1,30,0,200,0,INTERNET,1.7875375138143,other,0,1,4
1,0.9,0.0364624597580664,-1,139,50,0.0209824873654443,-1.52303565736037,AC,2099,4665.15838594731,3088.98034785165,3921.99385164773,0,4,CC,183,1,BA,1,1,-1,0,1000,0,INTERNET,18.2840902666944,windows,0,1,6
1,0.9,0.864737499645558,-1,202,50,0.0104893749507015,-0.903149600702627,AC,1034,2146.59261128155,4088.35741578875,3859.82879035498,0,5,CA,324,1,BA,0,1,-1,0,1500,0,INTERNET,1.25401793823415,windows,0,1,6
1,0.6,0.546503981761801,-1,79,30,0.0132749459332625,27.0878592779085,AA,2527,2513.82213442732,4111.66383079988,3526.73835741465,771,7,CA,93,0,BC,0,1,20,0,200,0,INTERNET,16.6635711102543,other,1,1,6
1,0.7,0.0490601399696716,-1,377,50,0.00491075784526524,-0.84930908310391,AC,1838,9762.79454985115,5577.92989620334,5026.28570482938,0,3,CD,103,0,BB,1,1,-1,1,200,0,INTERNET,4.81316224346958,windows,0,1,4
1,0.9,0.297493994918581,-1,64,60,0.00714986045134907,-0.8260492427614,AD,3295,4684.96348528648,4857.82235380484,4306.53478217825,1,8,CA,74,0,BA,0,1,28,0,200,0,INTERNET,4.23758472776582,windows,0,1,4
1,0.9,0.147220365819868,-1,370,60,0.0144933978463929,-0.389018100422959,AB,1767,842.70387663748,5832.10697765209,4768.47496778544,13,6,CA,233,1,BA,0,1,31,0,1500,0,INTERNET,64.6178436060338,windows,0,1,3
1,0.9,0.996036157585689,-1,47,50,0.0147490028605819,-1.03716926813872,AD,902,5930.1041722033,5385.41369508419,4341.79832476004,12,8,CC,114,1,BB,1,1,6,0,200,0,INTERNET,11.5519534672274,windows,0,1,5
